[Gene ID]	[Transcript ID]	[Gene Name or Symbol]	[Previous ID(s)]	
TGME49_316780	TGME49_316780-t26_1	N/A	Previous IDs: 1911.t000003, 583.m05778, TGME49_116780, TgGLEAN_7627, TgGlmHMM_2424, TgTigrScan_2477, TgTwinScan_5147, mrna.TGME49_116780A, tigr:cds.TGME49_116780A<br>	
TGME49_316890	TGME49_316890-t26_1	N/A	Previous IDs: 1911.t000002, 583.m05779, TGME49_116890, TgGLEAN_7628, TgGlmHMM_2424, TgTigrScan_2480, TgTwinScan_5148, mrna.TGME49_116890A, tigr:cds.TGME49_116890A<br>	
TGME49_316900	TGME49_316900-t26_1	N/A	Previous IDs: 1911.t000001, 583.m00711, TGME49_116900, TgGLEAN_6859, TgGlmHMM_2425, TgTigrScan_2481, TgTigrScan_2482, TgTwinScan_5149, mrna.TGME49_116900A, tigr:cds.TGME49_116900A<br>	
TGME49_317705	TGME49_317705-t26_1	N/A	Previous IDs: 1918.t000013, 611.m00052, TGME49_117700, TGME49_117710, TgGlmHMM_2433, TgTigrScan_1309, mrna.TGME49_117700A, mrna.TGME49_117710A, tigr:cds.TGME49_117700A, tigr:cds.TGME49_117710A<br>	
TGME49_317720	TGME49_317720-t26_1	N/A	Previous IDs: 1918.t000014, 611.m00038, TGME49_117720, TgGlmHMM_2433, TgTigrScan_1311, TgTigrScan_1312, TgTwinScan_2113, mrna.TGME49_117720A, tigr:cds.TGME49_117720A<br>	
TGME49_317820	TGME49_317820-t26_1	N/A	Previous IDs: 1909.t000276, 612.m00011, TGME49_117820, mrna.TGME49_117820A, tigr:cds.TGME49_117820A<br>	
TGME49_317830	TGME49_317830-t26_1	N/A	Previous IDs: 1909.t000277, TGME49_117830<br>	
TGME49_318120	TGME49_318120-t26_1	N/A	Previous IDs: 1909.t000080, 641.m01457, TGME49_118120, TgGLEAN_1346, TgGlmHMM_2441, TgTigrScan_4813, TgTwinScan_2122, mrna.TGME49_118120A, tigr:cds.TGME49_118120A<br>	
TGME49_318130	TGME49_318130-t26_1	N/A	Previous IDs: 1909.t000081, 641.m01458, TGME49_118130, TgGLEAN_1347, TgGlmHMM_2442, TgTigrScan_4814, TgTwinScan_2123, mrna.TGME49_118130A, tigr:cds.TGME49_118130A<br>	
TGME49_318140	TGME49_318140-t26_1	N/A	Previous IDs: 1909.t000082, 641.m02536, TGME49_118140, TgGLEAN_1345, TgGlmHMM_2443, TgTigrScan_4815, TgTwinScan_2124, mrna.TGME49_118140A, tigr:cds.TGME49_118140A<br>	
TGME49_318150	TGME49_318150-t26_1	N/A	Previous IDs: 1909.t000083, 641.m01459, TGME49_118150, TgGLEAN_1344, TgGlmHMM_2443, TgTigrScan_4815, TgTwinScan_2125, mrna.TGME49_118150A, tigr:cds.TGME49_118150A<br>	
TGME49_318160	TGME49_318160-t26_1	N/A	Previous IDs: 1909.t000084, 641.m01460, TGME49_118160, TgGLEAN_1343, TgGlmHMM_2444, TgTigrScan_4815, TgTwinScan_2126, mrna.TGME49_118160A, tigr:cds.TGME49_118160A<br>	
TGME49_318170	TGME49_318170-t26_1	N/A	Previous IDs: 1909.t000085, 641.m01461, TGME49_118170, TgGLEAN_1348, TgGlmHMM_2445, TgTigrScan_4816, mrna.TGME49_118170A, tigr:cds.TGME49_118170A<br>	
TGME49_318180	TGME49_318180-t26_1	N/A	Previous IDs: 1909.t000086, 641.m03157, TGME49_118180, TgGLEAN_1349, TgGlmHMM_2445, TgTigrScan_4818, mrna.TGME49_118180A, tigr:cds.TGME49_118180A<br>	
TGME49_318190	TGME49_318190-t26_1	N/A	Previous IDs: 1909.t000087, 641.m01462, TGME49_118190, TgGLEAN_1350, TgGlmHMM_2445, TgTigrScan_4819, TgTwinScan_2128, mrna.TGME49_118190A, tigr:cds.TGME49_118190A<br>	
TGME49_318210	TGME49_318210-t26_1	N/A	Previous IDs: 1909.t000088, 641.m01464, TGME49_118210, TgGLEAN_1352, TgGlmHMM_2445, TgTigrScan_4822, TgTwinScan_2129, mrna.TGME49_118210A, tigr:cds.TGME49_118210A<br>	
TGME49_318220	TGME49_318220-t26_1	N/A	Previous IDs: 1909.t000089, 641.m01465, TGME49_118220, TgGLEAN_1353, TgGlmHMM_2445, TgTigrScan_4823, TgTwinScan_2130, mrna.TGME49_118220A, tigr:cds.TGME49_118220A<br>	
TGME49_318230	TGME49_318230-t26_1	PGKI	Previous IDs: 1909.t000090, 641.m00193, TGME49_118230, TgGLEAN_1341, TgGlmHMM_2446, TgTigrScan_4824, TgTwinScan_2131, mrna.TGME49_118230A, tigr:cds.TGME49_118230A<br>	
TGME49_318240	TGME49_318240-t26_1	N/A	Previous IDs: 1909.t000091, 641.m01467, TGME49_118240, TgGLEAN_1354, TgGlmHMM_2447, TgTigrScan_4825, TgTwinScan_2132, mrna.TGME49_118240A, tigr:cds.TGME49_118240A<br>	
TGME49_318260	TGME49_318260-t26_1	TAF5	Previous IDs: 1909.t000092, 641.m01468, TGME49_118260, TgGLEAN_1355, TgGlmHMM_2447, TgTigrScan_4826, TgTwinScan_2133, mrna.TGME49_118260A, tigr:cds.TGME49_118260A<br>	
TGME49_318275	TGME49_318275-t26_1	N/A	Previous IDs: 1909.t000093, 641.m03156, TGME49_118270, TGME49_118280, TgGLEAN_1341, TgGlmHMM_2448, TgTwinScan_2134, mrna.TGME49_118270A, mrna.TGME49_118280A, tigr:cds.TGME49_118270A, tigr:cds.TGME49_118280A<br>	
TGME49_318290	TGME49_318290-t26_1	N/A	Previous IDs: 1909.t000094, TGME49_118290, TgGLEAN_1356, TgGlmHMM_2449, TgTigrScan_4827, TgTwinScan_2135, mrna.TGME49_118290A, tigr:cds.TGME49_118290A<br>	
TGME49_318300	TGME49_318300-t26_1	N/A	Previous IDs: 1909.t000095, TGME49_118300, TgGlmHMM_2449, TgTigrScan_4827, mrna.TGME49_118300A, tigr:cds.TGME49_118300A<br>	
TGME49_318310	TGME49_318310-t26_1	N/A	Previous IDs: 1909.t000096, 641.m01470, TGME49_118310, TgGLEAN_1357, TgGlmHMM_2450, TgTigrScan_4827, TgTwinScan_2136, mrna.TGME49_118310A, tigr:cds.TGME49_118310A<br>	
TGME49_318320	TGME49_318320-t26_1	N/A	Previous IDs: 1909.t000097, 641.m01472, 641.m03165, TGME49_118320, TgGLEAN_1340, TgGlmHMM_2451, TgTwinScan_2137, mrna.TGME49_118320A, tigr:cds.TGME49_118320A<br>	
TGME49_318330	TGME49_318330-t26_1	MYSTA	Previous IDs: 1909.t000098, 641.m01473, TGME49_118330, TgGLEAN_1358, TgGlmHMM_2452, TgTigrScan_4827, TgTwinScan_2138, mrna.TGME49_118330A, tigr:cds.TGME49_118330A<br>	
TGME49_318340	TGME49_318340-t26_1	N/A	Previous IDs: 1909.t000099, TGME49_118340, mrna.TGME49_118340A, tigr:cds.TGME49_118340A<br>	
TGME49_318350	TGME49_318350-t26_1	N/A	Previous IDs: 1909.t000100, 641.m01474, TGME49_118350, TgGLEAN_1360, TgGlmHMM_2452, TgTigrScan_4828, TgTwinScan_2139, mrna.TGME49_118350A, tigr:cds.TGME49_118350A<br>	
TGME49_318360	TGME49_318360-t26_1	N/A	Previous IDs: 1909.t000101, 641.m03159, TGME49_118360, TgGlmHMM_2452, TgTigrScan_4828, mrna.TGME49_118360A, tigr:cds.TGME49_118360A<br>	
TGME49_318370	TGME49_318370-t26_1	N/A	Previous IDs: 1909.t000102, 641.m01475, TGME49_118370, TgGLEAN_1361, TgGlmHMM_2453, TgTigrScan_4829, TgTwinScan_2140, mrna.TGME49_118370A, tigr:cds.TGME49_118370A<br>	
TGME49_318380	TGME49_318380-t26_1	N/A	Previous IDs: 1909.t000103, 641.m03155, TGME49_118380, mrna.TGME49_118380A, tigr:cds.TGME49_118380A<br>	
TGME49_318390	TGME49_318390-t26_1	N/A	Previous IDs: 1909.t000104, 641.m01476, TGME49_118390, TgGLEAN_1339, TgGlmHMM_2454, TgTigrScan_4830, TgTwinScan_2141, mrna.TGME49_118390A, tigr:cds.TGME49_118390A<br>	
TGME49_318400	TGME49_318400-t26_1	N/A	Previous IDs: 1909.t000105, 641.m01477, TGME49_118400, TgGLEAN_1362, TgGlmHMM_2455, TgTigrScan_4831, TgTwinScan_2142, mrna.TGME49_118400A, tigr:cds.TGME49_118400A<br>	
TGME49_318410	TGME49_318410-t26_1	N/A	Previous IDs: 1909.t000106, 641.m00192, TGME49_118410, TgGLEAN_1337, TgGLEAN_1338, TgGlmHMM_2456, TgGlmHMM_2457, TgTigrScan_4832, TgTwinScan_2143, mrna.TGME49_118410A, tigr:cds.TGME49_118410A<br>	
TGME49_318420	TGME49_318420-t26_1	N/A	Previous IDs: 1909.t000107, 641.m02571, TGME49_118420, TgGLEAN_1337, TgGlmHMM_2457, TgTigrScan_4832, TgTwinScan_2144, mrna.TGME49_118420A, tigr:cds.TGME49_118420A<br>	
TGME49_318430	TGME49_318430-t26_1	MDH	Previous IDs: 1909.t000108, 641.m00168, TGME49_118430, TgGLEAN_1363, TgGlmHMM_2458, TgTigrScan_4833, TgTwinScan_2145, mrna.TGME49_118430A, tigr:cds.TGME49_118430A<br>	
TGME49_318440	TGME49_318440-t26_1	N/A	Previous IDs: 1909.t000109, 641.m01480, TGME49_118440, TgGLEAN_1364, TgGLEAN_1365, TgGlmHMM_2458, TgTigrScan_4833, TgTwinScan_2146, TgTwinScan_2147, mrna.TGME49_118440A, tigr:cds.TGME49_118440A<br>	
TGME49_318450	TGME49_318450-t26_1	N/A	Previous IDs: 1909.t000110, 641.m01481, TGME49_118450, mrna.TGME49_118450A, tigr:cds.TGME49_118450A<br>	
TGME49_318460	TGME49_318460-t26_1	N/A	Previous IDs: 1909.t000111, 641.m01482, TGME49_118460, TgGLEAN_1366, TgGlmHMM_2458, TgTigrScan_4834, TgTwinScan_2148, mrna.TGME49_118460A, tigr:cds.TGME49_118460A<br>	
TGME49_318470	TGME49_318470-t26_1	AP2IV4	Previous IDs: 1909.t000112, 641.m01483, TGME49_118470, TgGLEAN_1336, TgGlmHMM_2459, TgTigrScan_4835, TgTwinScan_2149, mrna.TGME49_118470A, tigr:cds.TGME49_118470A<br>	
TGME49_318480	TGME49_318480-t26_1	RAD5	Previous IDs: 1909.t000113, 641.m01484, TGME49_118480, TgGLEAN_1335, TgGlmHMM_2459, TgTigrScan_4836, TgTwinScan_2150, mrna.TGME49_118480A, tigr:cds.TGME49_118480A<br>	
TGME49_318490	TGME49_318490-t26_1	N/A	Previous IDs: 1909.t000115, 641.m01485, TGME49_118490, TgGLEAN_1367, TgGlmHMM_2460, TgTigrScan_4838, TgTwinScan_2151, mrna.TGME49_118490A, tigr:cds.TGME49_118490A<br>	
TGME49_318500	TGME49_318500-t26_1	N/A	Previous IDs: 1909.t000116, 641.m02537, TGME49_118500, TgGlmHMM_2460, mrna.TGME49_118500A, tigr:cds.TGME49_118500A<br>	
TGME49_318510	TGME49_318510-t26_1	N/A	Previous IDs: 1909.t000118, 641.m00001, TGME49_118510, TgGLEAN_1368, TgGlmHMM_2460, TgTigrScan_4839, TgTwinScan_2152, mrna.TGME49_118510A, tigr:cds.TGME49_118510A<br>	
TGME49_318525	TGME49_318525-t26_1	N/A	Previous IDs: 1909.t000119, 641.m01488, 641.m02538, TGME49_118520, TGME49_118530, TgGLEAN_1369, TgGLEAN_1370, TgGlmHMM_2460, TgTigrScan_0212, TgTigrScan_0213, TgTwinScan_2153, mrna.TGME49_118520A, mrna.TGME49_118530A, tigr:cds.TGME49_118520A, tigr:cds.TGME49_118530A<br>	
TGME49_318540	TGME49_318540-t26_1	N/A	Previous IDs: 1909.t000122, 641.m01489, TGME49_118540, TgGLEAN_1371, TgGlmHMM_2460, TgTigrScan_0216, mrna.TGME49_118540A, tigr:cds.TGME49_118540A<br>	
TGME49_318550	TGME49_318550-t26_1	N/A	Previous IDs: 1909.t000123, 641.m01490, TGME49_118550, TgGLEAN_1333, TgGlmHMM_2461, TgTigrScan_0217, TgTwinScan_2155, mrna.TGME49_118550A, tigr:cds.TGME49_118550A<br>	
TGME49_318560	TGME49_318560-t26_1	N/A	Previous IDs: 1909.t000124, 641.m01491, TGME49_118560, TgGLEAN_1372, TgGlmHMM_2462, TgTigrScan_0218, TgTigrScan_0219, TgTwinScan_2156, mrna.TGME49_118560A, tigr:cds.TGME49_118560A<br>	
TGME49_318570	TGME49_318570-t26_1	N/A	Previous IDs: 1909.t000125, 641.m02539, TGME49_118570, TgGLEAN_1373, TgGlmHMM_2463, TgTigrScan_0220, TgTwinScan_2157, mrna.TGME49_118570A, tigr:cds.TGME49_118570A<br>	
TGME49_318575	TGME49_318575-t26_1	N/A	Previous IDs: 1909.t000126, TGME49_118575<br>	
TGME49_318580	TGME49_318580-t26_1	GPM2	Previous IDs: 1909.t000127, 641.m00009, TGME49_118580, TgGLEAN_1374, TgGlmHMM_2463, TgTigrScan_0221, TgTwinScan_2158, mrna.TGME49_118580A, tigr:cds.TGME49_118580A<br>	
TGME49_318590	TGME49_318590-t26_1	N/A	Previous IDs: 1909.t000128, 641.m01493, TGME49_118590, TgGLEAN_1375, TgGlmHMM_2464, TgTigrScan_0221, TgTwinScan_2159, mrna.TGME49_118590A, tigr:cds.TGME49_118590A<br>	
TGME49_318600	TGME49_318600-t26_1	N/A	Previous IDs: 1909.t000129, 641.m01494, TGME49_118600, TgGLEAN_1332, TgGlmHMM_2465, TgTigrScan_0222, TgTwinScan_2160, mrna.TGME49_118600A, tigr:cds.TGME49_118600A<br>	
TGME49_318610	TGME49_318610-t26_1	AP2IV3	Previous IDs: 1909.t000130, 641.m02542, TGME49_118610, TgGLEAN_1331, TgGlmHMM_2465, TgTigrScan_0223, TgTwinScan_2161, mrna.TGME49_118610A, tigr:cds.TGME49_118610A<br>	
TGME49_318615	TGME49_318615-t26_1	N/A	Previous IDs: TGME49_118615<br>	
TGME49_318620	TGME49_318620-t26_1	N/A	Previous IDs: 1909.t000131, 641.m00190, TGME49_118620, TgGLEAN_1330, TgGlmHMM_2465, TgTigrScan_0224, TgTigrScan_0225, TgTigrScan_0226, TgTwinScan_2162, mrna.TGME49_118620A, tigr:cds.TGME49_118620A<br>	
TGME49_318632	TGME49_318632-t26_1	N/A	Previous IDs: 1909.t000283, TGME49_118632<br>	
TGME49_318640	TGME49_318640-t26_1	N/A	Previous IDs: 1909.t000132, 641.m02540, TGME49_118640, TgGLEAN_1376, TgGlmHMM_2466, TgTigrScan_0227, TgTwinScan_2163, mrna.TGME49_118640A, tigr:cds.TGME49_118640A<br>	
TGME49_318650	TGME49_318650-t26_1	N/A	Previous IDs: 1909.t000133, 641.m01496, TGME49_118650, TgGLEAN_1330, TgGlmHMM_2467, TgTwinScan_2164, TgTwinScan_2165, mrna.TGME49_118650A, tigr:cds.TGME49_118650A<br>	
TGME49_318660	TGME49_318660-t26_1	N/A	Previous IDs: 1909.t000134, 641.m00170, TGME49_118660, TgGLEAN_1377, TgGlmHMM_2468, TgTigrScan_0229, TgTwinScan_2166, mrna.TGME49_118660A, tigr:cds.TGME49_118660A<br>	
TGME49_318675	TGME49_318675-t26_1	N/A	Previous IDs: 1909.t000135, 641.m01498, 641.m03160, TGME49_118670, TGME49_118680, TgGLEAN_1378, TgGLEAN_1379, TgGlmHMM_2469, TgTigrScan_0230, TgTigrScan_0231, TgTwinScan_2167, mrna.TGME49_118670A, mrna.TGME49_118680A, tigr:cds.TGME49_118670A, tigr:cds.TGME49_118680A<br>	
TGME49_318690	TGME49_318690-t26_1	N/A	Previous IDs: 1909.t000136, 641.m01499, TGME49_118690, TgGLEAN_1329, TgGlmHMM_2470, TgTigrScan_0232, TgTwinScan_2168, mrna.TGME49_118690A, tigr:cds.TGME49_118690A<br>	
TGME49_318700	TGME49_318700-t26_1	N/A	Previous IDs: 1909.t000137, 641.m01501, TGME49_118700, TgGLEAN_1328, TgGlmHMM_2471, TgTigrScan_0233, TgTwinScan_2169, mrna.TGME49_118700A, tigr:cds.TGME49_118700A<br>	
TGME49_318710	TGME49_318710-t26_1	N/A	Previous IDs: 1909.t000138, 641.m00189, TGME49_118710, TgGLEAN_1327, TgGlmHMM_2472, TgTigrScan_0234, TgTwinScan_2170, mrna.TGME49_118710A, tigr:cds.TGME49_118710A<br>	
TGME49_318720	TGME49_318720-t26_1	N/A	Previous IDs: 1909.t000139, 641.m00171, TGME49_118720, TgGLEAN_1380, TgGlmHMM_2473, TgTigrScan_0235, TgTwinScan_2171, mrna.TGME49_118720A, tigr:cds.TGME49_118720A<br>	
TGME49_318730	TGME49_318730-t26_1	N/A	Previous IDs: 1909.t000140, 641.m00010, TGME49_118730, TgGLEAN_1381, TgGlmHMM_2473, TgTigrScan_0237, TgTwinScan_2173, mrna.TGME49_118730A, tigr:cds.TGME49_118730A<br>	
TGME49_318738	TGME49_318738-t26_1	N/A	Previous IDs: 1909.t000141, TGME49_118740, TgGlmHMM_2473<br>	
TGME49_318742	TGME49_318742-t26_1	N/A	Previous IDs: 1909.t000282, 641.m02543, TGME49_118740, TgGlmHMM_2473, mrna.TGME49_118740A, tigr:cds.TGME49_118740A<br>	
TGME49_318750	TGME49_318750-t26_1	N/A	Previous IDs: 1909.t000142, 641.m01505, TGME49_118750, TgGLEAN_1325, TgGlmHMM_2474, TgTigrScan_3040, TgTwinScan_2174, mrna.TGME49_118750A, tigr:cds.TGME49_118750A<br>	
TGME49_318760	TGME49_318760-t26_1	N/A	Previous IDs: 1909.t000143, 641.m00172, TGME49_118760, TgGLEAN_1383, TgGlmHMM_2475, TgTigrScan_3041, TgTwinScan_2175, mrna.TGME49_118760A, tigr:cds.TGME49_118760A<br>	
TGME49_318770	TGME49_318770-t26_1	N/A	Previous IDs: 1909.t000144, 641.m01507, TGME49_118770, TgGLEAN_1384, TgGlmHMM_2475, TgTigrScan_3042, TgTwinScan_2176, mrna.TGME49_118770A, tigr:cds.TGME49_118770A<br>	
TGME49_318880	TGME49_318880-t26_1	N/A	Previous IDs: 641.m01509, 8.t000001, TGME49_118880, TgGLEAN_1324, TgGlmHMM_2476, TgTigrScan_3043, TgTwinScan_2177, mrna.TGME49_118880A, tigr:cds.TGME49_118880A<br>	
TGME49_319090	TGME49_319090-t26_1	N/A	Previous IDs: 1909.t000145, TGME49_119090, TgGLEAN_1323, TgGlmHMM_2477, TgTigrScan_3045, TgTwinScan_2178, mrna.TGME49_119090A, tigr:cds.TGME49_119090A<br>	
TGME49_319300	TGME49_319300-t26_1	N/A	Previous IDs: 1909.t000146, 641.m01510, TGME49_119300, TgGLEAN_1385, TgGlmHMM_2478, TgTigrScan_3047, TgTwinScan_2179, mrna.TGME49_119300A, tigr:cds.TGME49_119300A<br>	
TGME49_319308	TGME49_319308-t26_1	N/A	Previous IDs: 1909.t000147, 641.m02546, TGME49_119310, TgGLEAN_1321, TgGlmHMM_2479, TgTigrScan_3048, TgTwinScan_2180<br>	
TGME49_319312	TGME49_319312-t26_1	N/A	Previous IDs: 1909.t000148, TGME49_119310, TgGLEAN_1321, TgGlmHMM_2479, TgTigrScan_3048, TgTwinScan_2180, mrna.TGME49_119310A, tigr:cds.TGME49_119310A<br>	
TGME49_319320	TGME49_319320-t26_1	N/A	Previous IDs: 1909.t000149, 641.m02544, TGME49_119320, TgGLEAN_1386, TgGlmHMM_2480, TgTigrScan_3049, TgTigrScan_3050, mrna.TGME49_119320A, tigr:cds.TGME49_119320A<br>	
TGME49_319330	TGME49_319330-t26_1	N/A	Previous IDs: TGME49_119330<br>	
TGME49_319340	TGME49_319340-t26_1	N/A	Previous IDs: 1909.t000150, 641.m01512, 641.m01513, TGME49_119340, TgGLEAN_1319, TgGLEAN_1320, TgGlmHMM_2481, TgGlmHMM_2482, TgTigrScan_3051, TgTigrScan_3052, TgTwinScan_2182, TgTwinScan_2183, mrna.TGME49_119340A, tigr:cds.TGME49_119340A<br>	
TGME49_319350	TGME49_319350-t26_1	SRS17B	Previous IDs: 1909.t000151, 641.m03153, TGME49_119350, TgGLEAN_1318, TgGlmHMM_2482, TgTwinScan_2184, mrna.TGME49_119350A, tigr:cds.TGME49_119350A<br>	
TGME49_319360	TGME49_319360-t26_1	SRS17A	Previous IDs: 1909.t000152, 641.m01514, TGME49_119360, TgGLEAN_1317, TgGlmHMM_2482, TgTigrScan_3053, TgTwinScan_2185, mrna.TGME49_119360A, tigr:cds.TGME49_119360A<br>	
TGME49_319370	TGME49_319370-t26_1	N/A	Previous IDs: 1909.t000153, 641.m01515, TGME49_119370, TgGLEAN_1387, TgGLEAN_1388, TgGlmHMM_2483, TgTigrScan_3055, TgTigrScan_3056, TgTigrScan_3057, TgTwinScan_2186, TgTwinScan_2187, mrna.TGME49_119370A, tigr:cds.TGME49_119370A<br>	
TGME49_319380	TGME49_319380-t26_1	N/A	Previous IDs: 1909.t000154, 641.m01516, TGME49_119380, TgGLEAN_1314, TgGLEAN_1315, TgGlmHMM_2484, TgTigrScan_3058, TgTigrScan_3059, TgTwinScan_2188, mrna.TGME49_119380A, tigr:cds.TGME49_119380A<br>	
TGME49_319390	TGME49_319390-t26_1	N/A	Previous IDs: 1909.t000155, 641.m03161, TGME49_119390, TgTigrScan_3061, mrna.TGME49_119390A, tigr:cds.TGME49_119390A<br>	
TGME49_319500	TGME49_319500-t26_1	N/A	Previous IDs: 1909.t000156, 641.m00188, TGME49_119500, TgGLEAN_1312, TgGlmHMM_2484, TgTigrScan_3062, TgTwinScan_2190, mrna.TGME49_119500A, tigr:cds.TGME49_119500A<br>	
TGME49_319510	TGME49_319510-t26_1	N/A	Previous IDs: 1909.t000157, 641.m03167, TGME49_119510, TgGLEAN_1389, TgGlmHMM_2485, TgTigrScan_3063, TgTwinScan_2191, mrna.TGME49_119510A, tigr:cds.TGME49_119510A<br>	
TGME49_319520	TGME49_319520-t26_1	N/A	Previous IDs: 1909.t000158, 641.m01518, TGME49_119520, TgGLEAN_1390, TgGlmHMM_2485, TgTigrScan_3064, TgTwinScan_2192, mrna.TGME49_119520A, tigr:cds.TGME49_119520A<br>	
TGME49_319530	TGME49_319530-t26_1	SF2	Previous IDs: 1909.t000159, 641.m01519, TGME49_119530, TgGLEAN_1311, TgGlmHMM_2486, TgTigrScan_3065, TgTwinScan_2193, mrna.TGME49_119530A, tigr:cds.TGME49_119530A<br>	
TGME49_319540	TGME49_319540-t26_1	N/A	Previous IDs: 1909.t000160, 641.m02548, TGME49_119540, TgGLEAN_1391, TgGlmHMM_2487, TgTigrScan_3066, TgTwinScan_2194, mrna.TGME49_119540A, tigr:cds.TGME49_119540A<br>	
TGME49_319550	TGME49_319550-t26_1	N/A	Previous IDs: 1909.t000161, 641.m01520, TGME49_119550, TgGLEAN_1310, TgGlmHMM_2488, TgTigrScan_3067, TgTwinScan_2195, mrna.TGME49_119550A, tigr:cds.TGME49_119550A<br>	
TGME49_319560	TGME49_319560-t26_1	MIC3	Previous IDs: 1909.t000162, 641.m00002, TGME49_119560, TgGLEAN_1309, TgGlmHMM_2488, TgTigrScan_3068, TgTwinScan_2196, mrna.TGME49_119560A, tigr:cds.TGME49_119560A<br>	
TGME49_319570	TGME49_319570-t26_1	N/A	Previous IDs: 1909.t000163, 641.m02553, TGME49_119570, TgGLEAN_1308, TgGlmHMM_2489, TgTigrScan_6554, TgTwinScan_2197, mrna.TGME49_119570A, tigr:cds.TGME49_119570A<br>	
TGME49_319580	TGME49_319580-t26_1	N/A	Previous IDs: 1909.t000164, 641.m02550, TGME49_119580, TgGLEAN_1307, TgGlmHMM_2489, TgTigrScan_6554, TgTwinScan_2198, mrna.TGME49_119580A, tigr:cds.TGME49_119580A<br>	
TGME49_319590	TGME49_319590-t26_1	N/A	Previous IDs: 1909.t000165, 641.m01522, TGME49_119590, TgGLEAN_1306, TgGlmHMM_2489, TgTigrScan_6555, TgTwinScan_2199, mrna.TGME49_119590A, tigr:cds.TGME49_119590A<br>	
TGME49_319600	TGME49_319600-t26_1	N/A	Previous IDs: 1909.t000166, 641.m01523, TGME49_119600, TgGLEAN_1392, TgGlmHMM_2490, TgTigrScan_6557, TgTwinScan_2200, mrna.TGME49_119600A, tigr:cds.TGME49_119600A<br>	
TGME49_319610	TGME49_319610-t26_1	N/A	Previous IDs: 1909.t000167, 641.m01524, TGME49_119610, TgGLEAN_1303, TgGLEAN_1304, TgGLEAN_1305, TgGlmHMM_2491, TgTigrScan_6558, TgTigrScan_6559, TgTwinScan_2201, TgTwinScan_2202, mrna.TGME49_119610A, tigr:cds.TGME49_119610A<br>	
TGME49_319620	TGME49_319620-t26_1	N/A	Previous IDs: 1909.t000168, 641.m01525, TGME49_119620, TgGLEAN_1302, TgGlmHMM_2491, TgTigrScan_6560, TgTwinScan_2203, mrna.TGME49_119620A, tigr:cds.TGME49_119620A<br>	
TGME49_319630	TGME49_319630-t26_1	N/A	Previous IDs: 1909.t000169, 641.m01526, TGME49_119630, TgGLEAN_1393, TgGlmHMM_2492, TgTigrScan_6561, TgTwinScan_2204, mrna.TGME49_119630A, tigr:cds.TGME49_119630A<br>	
TGME49_319640	TGME49_319640-t26_1	N/A	Previous IDs: 1909.t000170, 641.m01527, TGME49_119640, TgGLEAN_1301, TgGlmHMM_2493, TgTigrScan_6562, TgTwinScan_2205, mrna.TGME49_119640A, tigr:cds.TGME49_119640A<br>	
TGME49_319650	TGME49_319650-t26_1	N/A	Previous IDs: 1909.t000171, 641.m00173, TGME49_119650, TgGLEAN_1394, TgGlmHMM_2494, TgTigrScan_6563, TgTwinScan_2206, mrna.TGME49_119650A, tigr:cds.TGME49_119650A<br>	
TGME49_319658	TGME49_319658-t26_1	N/A	Previous IDs: 1909.t000172, 641.m01529, TGME49_119660, TgGLEAN_1299, TgGLEAN_1300, TgGlmHMM_2495, TgTigrScan_6564, TgTwinScan_2207, TgTwinScan_2208<br>	
TGME49_319662	TGME49_319662-t26_1	N/A	Previous IDs: 1909.t000173, TGME49_119660, TgGLEAN_1299, TgGLEAN_1300, TgGlmHMM_2495, TgTigrScan_6564, TgTwinScan_2207, TgTwinScan_2208, mrna.TGME49_119660A, tigr:cds.TGME49_119660A<br>	
TGME49_319670	TGME49_319670-t26_1	N/A	Previous IDs: 1909.t000174, 641.m01530, TGME49_119670, TgGLEAN_1395, TgGlmHMM_2496, TgTwinScan_2209, mrna.TGME49_119670A, tigr:cds.TGME49_119670A<br>	
TGME49_319680	TGME49_319680-t26_1	N/A	Previous IDs: 1909.t000176, 641.m01531, TGME49_119680, TgGLEAN_1298, TgGlmHMM_2497, TgTwinScan_2210, mrna.TGME49_119680A, tigr:cds.TGME49_119680A<br>	
TGME49_319690	TGME49_319690-t26_1	N/A	Previous IDs: 1909.t000177, 641.m00174, TGME49_119690, mrna.TGME49_119690A, tigr:cds.TGME49_119690A<br>	
TGME49_319695	TGME49_319695-t26_1	N/A	Previous IDs: 1909.t000178, TGME49_119695<br>	
TGME49_319700	TGME49_319700-t26_1	N/A	Previous IDs: 1909.t000179, 641.m02549, TGME49_119700, TgGLEAN_1297, TgGlmHMM_2498, TgTigrScan_6566, TgTwinScan_2212, mrna.TGME49_119700A, tigr:cds.TGME49_119700A<br>	
TGME49_319710	TGME49_319710-t26_1	N/A	Previous IDs: 1909.t000180, 641.m01532, TGME49_119710, TgGLEAN_1296, TgGlmHMM_2498, TgTigrScan_6566, TgTwinScan_2213, mrna.TGME49_119710A, tigr:cds.TGME49_119710A<br>	
TGME49_319720	TGME49_319720-t26_1	N/A	Previous IDs: 1909.t000181, 641.m01533, TGME49_119720, TgGLEAN_1396, TgGlmHMM_2499, TgTigrScan_6567, TgTwinScan_2214, mrna.TGME49_119720A, tigr:cds.TGME49_119720A<br>	
